COUNTY_ID	COUNTY_NAME	DIST_ID	LEA_NAME	SCHOOL_ID	FULL_ID	SCHOOL_NAME	PRGCODE	GRADE_LEVEL	ROW_TOTAL	FREE_LUNCH	REDUCED_PRICE_LUNCH	LEP	MIGRANT	White_total	Black_total	Hispanic_total	Asian_total	Other_total	White_pcnt	black_pnct	Hispanic_pnct	Asian_pnct	Other_pnct	Diversity_index	Address_1	Address_2	City	State	Zip	Concatenate	Concatenate sans zip
7	CAMDEN	5080	STRATFORD BORO	45	508045	Parkivew Elementary School	55	TOTAL	366	109	30	26	0	231	33	61	16	25	0.631147541	0.090163934	0.166666667	0.043715847	0.068306011	0.559168682	123 PARKVIEW RD	 	STRATFORD	NJ	08084	123 Parkview Rd, Stratford, NJ 8084	123 Parkview Rd, Stratford, NJ
7	CAMDEN	5080	STRATFORD BORO	60	508060	Samuel S. Yellin Elementary School	55	TOTAL	484	128	39	9	0	331	48	56	25	24	0.683884298	0.099173554	0.115702479	0.051652893	0.049586777	0.50395294	111 WARWICK ROAD	 	STRATFORD	NJ	08084	111 Warwick Road, Stratford, NJ 8084	111 Warwick Road, Stratford, NJ
39	UNION	5090	SUMMIT CITY	90	509090	Jefferson Elementary School	55	TOTAL	220	54	22	18	0	106	12	84	10	8	0.481818182	0.054545455	0.381818182	0.045454545	0.036363636	0.615702479	110 ASHWOOD AVENUE	 	SUMMIT	NJ	07901-3823	110 Ashwood Avenue, Summit, NJ 07901-3823	110 Ashwood Avenue, Summit, NJ
39	UNION	5090	SUMMIT CITY	150	5090150	Primary Center at Jefferson	55	TOTAL	135	27	7	13	0	73	3	43	9	7	0.540740741	0.022222222	0.318518519	0.066666667	0.051851852	0.598518519	110 ASHWOOD AVENUE	 	SUMMIT	NJ	07091	110 Ashwood Avenue, Summit, NJ 7091	110 Ashwood Avenue, Summit, NJ
39	UNION	5090	SUMMIT CITY	160	5090160	Primary Center at Wilson	55	TOTAL	159	10	1	9	0	97	2	31	16	13	0.610062893	0.012578616	0.194968553	0.100628931	0.081761006	0.572841264	14 BEEKMAN TERRACE	 	SUMMIT	NJ	07091-1702	14 Beekman Terrace, Summit, NJ 07091-1702	14 Beekman Terrace, Summit, NJ
39	UNION	5090	SUMMIT CITY	120	5090120	Washington Elementary School	55	TOTAL	350	33	8	17	0	228	6	51	45	20	0.651428571	0.017142857	0.145714286	0.128571429	0.057142857	0.534318367	507 MORRIS AVE	 	SUMMIT	NJ	07901-1544	507 Morris Ave, Summit, NJ 07901-1544	507 Morris Ave, Summit, NJ
39	UNION	5090	SUMMIT CITY	60	509060	Lawton C. Johnson Summit Middle School	55	TOTAL	954	99	25	22	0	651	34	132	72	65	0.682389937	0.035639413	0.13836478	0.075471698	0.068134172	0.503590751	272 MORRIS AVE	 	SUMMIT	NJ	07901-2526	272 Morris Ave, Summit, NJ 07901-2526	272 Morris Ave, Summit, NJ
39	UNION	5090	SUMMIT CITY	50	509050	Summit High School	55	TOTAL	1270.5	155.5	52.5	34	0	864.5	73.5	198	91.5	43	0.680440771	0.05785124	0.155844156	0.07201889	0.033844943	0.503033989	125 KENT PLACE BLVD	 	SUMMIT	NJ	07901-4703	125 Kent Place Blvd, Summit, NJ 07901-4703	125 Kent Place Blvd, Summit, NJ
39	UNION	5090	SUMMIT CITY	100	5090100	Lincoln-Hubbard Elementary School	55	TOTAL	293	21	2	19	1	202	8	38	32	13	0.689419795	0.027303754	0.129692833	0.109215017	0.044368601	0.493238127	52 WOODLAND AVE	 	SUMMIT	NJ	07901-2101	52 Woodland Ave, Summit, NJ 07901-2101	52 Woodland Ave, Summit, NJ
39	UNION	5090	SUMMIT CITY	70	509070	Brayton Elementary School	55	TOTAL	365	40	11	27	0	253	16	62	21	13	0.693150685	0.043835616	0.169863014	0.057534247	0.035616438	0.484188403	89 TULIP STREET	 	SUMMIT	NJ	07901-3410	89 Tulip Street, Summit, NJ 07901-3410	89 Tulip Street, Summit, NJ
39	UNION	5090	SUMMIT CITY	80	509080	Franklin Elementary School	55	TOTAL	345	11	2	11	0	255	5	18	39	28	0.739130435	0.014492754	0.052173913	0.113043478	0.08115942	0.431388364	136 BLACKBURN ROAD	 	SUMMIT	NJ	07901-2313	136 Blackburn Road, Summit, NJ 07901-2313	136 Blackburn Road, Summit, NJ
37	SUSSEX	5100	SUSSEX-WANTAGE REGIONAL	70	510070	WANTAGE ELEMENTARY SCHOOL	55	TOTAL	358	81	25	0	0	325	9	13	2	9	0.907821229	0.025139665	0.036312849	0.005586592	0.025139665	0.173246778	815 ROUTE 23	 	WANTAGE	NJ	07461	815 Route 23, Wantage, NJ 7461	815 Route 23, Wantage, NJ
37	SUSSEX	5100	SUSSEX-WANTAGE REGIONAL	60	510060	SUSSEX MIDDLE SCHOOL	55	TOTAL	346	60	26	1	0	318	4	16	7	1	0.919075145	0.011560694	0.046242775	0.020231214	0.002890173	0.15261118	10 LOOMIS AVENUE	 	SUSSEX	NJ	07461	10 Loomis Avenue, Sussex, NJ 7461	10 Loomis Avenue, Sussex, NJ
37	SUSSEX	5100	SUSSEX-WANTAGE REGIONAL	20	510020	CLIFTON E LAWRENCE	55	TOTAL	382	72	16	2	0	366	4	8	2	2	0.958115183	0.010471204	0.020942408	0.005235602	0.005235602	0.081412242	31 RYAN ROAD	 	WANTAGE	NJ	07461	31 Ryan Road, Wantage, NJ 7461	31 Ryan Road, Wantage, NJ
37	SUSSEX	5105	SUSSEX CO ED SERV COMM	50	510550	Northern Hills Academy	55	TOTAL	36	4	1	0	0	30	1	2	2	1	0.833333333	0.027777778	0.055555556	0.055555556	0.027777778	0.297839506	10 GAIL COURT	 	SPARTA	NJ	07871	10 Gail Court, Sparta, NJ 7871	10 Gail Court, Sparta, NJ
37	SUSSEX	5110	SUSSEX COUNTY VOCATIONAL	10	511010	Sussex County Technical School	55	TOTAL	774.5	70.5	43	0	0	686.5	16.5	52	14.5	5	0.886378309	0.021304067	0.06714009	0.018721756	0.006455778	0.208979658	105 North Church Road	 	Sparta	NJ	07871	105 North Church Road, Sparta, NJ 7871	105 North Church Road, Sparta, NJ
15	GLOUCESTER	5120	SWEDESBORO-WOOLWICH	50	512050	GOVERNOR CHARLES C STRATTON	55	TOTAL	441	58	9	20	0	333	33	41	31	3	0.755102041	0.074829932	0.092970522	0.070294785	0.006802721	0.410590238	15 FREDRICK BOULEVARD	 	WOOLWICH TWP	NJ	08085	15 Fredrick Boulevard, Woolwich Twp, NJ 8085	15 Fredrick Boulevard, Woolwich Twp, NJ
15	GLOUCESTER	5120	SWEDESBORO-WOOLWICH	80	512080	GENERAL CHARLES G. HARKER SCHOOL	55	TOTAL	783	87	14	6	0	594	96	47	44	2	0.75862069	0.122605364	0.060025543	0.056194125	0.002554278	0.402695204	1771 OLDMANS CREEK ROAD	 	WOOLWICH TOWNSHIP	NJ	08085	1771 Oldmans Creek Road, Woolwich Township, NJ 8085	1771 Oldmans Creek Road, Woolwich Township, NJ
15	GLOUCESTER	5120	SWEDESBORO-WOOLWICH	70	512070	MARGARET C CLIFFORD SCHOOL	55	TOTAL	228	26	4	8	0	174	23	17	12	2	0.763157895	0.100877193	0.074561404	0.052631579	0.00877193	0.399007387	601 AUBURN AVENUE	 	SWEDESBORO	NJ	08085	601 Auburn Avenue, Swedesboro, NJ 8085	601 Auburn Avenue, Swedesboro, NJ
15	GLOUCESTER	5120	SWEDESBORO-WOOLWICH	60	512060	WALTER HILL SCHOOL	55	TOTAL	262	23	6	0	0	209	30	13	10	0	0.797709924	0.114503817	0.049618321	0.038167939	0	0.346628984	1815 KINGS HIGHWAY	 	SWEDESBORO	NJ	08085-9571	1815 Kings Highway, Swedesboro, NJ 08085-9571	1815 Kings Highway, Swedesboro, NJ
5	BURLINGTON	5130	TABERNACLE TWP	60	513060	Tabernacle Elementary School	55	TOTAL	363	32	7	8	0	317	3	37	1	5	0.873278237	0.008264463	0.101928375	0.002754821	0.013774105	0.226730111	141 NEW ROAD	 	TABERNACLE	NJ	08088	141 New Road, Tabernacle, NJ 8088	141 New Road, Tabernacle, NJ
5	BURLINGTON	5130	TABERNACLE TWP	40	513040	Kenneth R. Olson Middle School	55	TOTAL	384	42	7	0	0	339	3	25	5	12	0.8828125	0.0078125	0.065104167	0.013020833	0.03125	0.215196398	132 NEW ROAD	 	TABERNACLE	NJ	08088	132 New Road, Tabernacle, NJ 8088	132 New Road, Tabernacle, NJ
3	BERGEN	5150	TEANECK TWP	110	5150110	Nathaniel Hawthorne Elementary School	55	TOTAL	331	0	21	16	0	41	111	102	62	15	0.123867069	0.335347432	0.3081571	0.187311178	0.045317221	0.740099123	201 FYCKE LANE	 	TEANECK	NJ	07666	201 Fycke Lane, Teaneck, NJ 7666	201 Fycke Lane, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	80	515080	William Cullen Bryant School	55	TOTAL	288	0	21	26	0	47	69	119	43	10	0.163194444	0.239583333	0.413194444	0.149305556	0.034722222	0.721739969	1 TRYON AVENUE	 	TEANECK	NJ	07666	1 Tryon Avenue, Teaneck, NJ 7666	1 Tryon Avenue, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	130	5150130	James Russell Lowell Elementary School	55	TOTAL	303	1	28	8	0	48	104	107	35	9	0.158415842	0.343234323	0.353135314	0.115511551	0.02970297	0.718164886	1025 LINCOLN PLACE	 	TEANECK	NJ	07666	1025 Lincoln Place, Teaneck, NJ 7666	1025 Lincoln Place, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	70	515070	Thomas Jefferson Middle School	55	TOTAL	541	0	37	3	0	55	208	181	83	14	0.101663586	0.384473198	0.334565619	0.153419593	0.025878004	0.705703479	655 TEANECK RD	 	TEANECK	NJ	07666-4249	655 Teaneck Rd, Teaneck, NJ 07666-4249	655 Teaneck Rd, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	150	5150150	John Greenleaf Whittier Elementary School	55	TOTAL	364	0	42	22	0	53	122	143	37	9	0.145604396	0.335164835	0.392857143	0.101648352	0.024725275	0.701183432	491 W ENGLEWOOD AVENUE	 	TEANECK	NJ	07666	491 W Englewood Avenue, Teaneck, NJ 7666	491 W Englewood Avenue, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	50	515050	Teaneck High School	55	TOTAL	1316.5	1.5	73	25	0	163.5	561.5	411.5	129	51	0.124192936	0.426509685	0.312571212	0.097987087	0.038739081	0.693862656	100 ELIZABETH AVE	 	TEANECK	NJ	07666-4713	100 Elizabeth Ave, Teaneck, NJ 07666-4713	100 Elizabeth Ave, Teaneck, NJ
3	BERGEN	5150	TEANECK TWP	60	515060	Benjamin Franklin Middle School	55	TOTAL	503	0	34	6	0	41	214	180	50	18	0.081510934	0.425447316	0.357852883	0.099403579	0.035785288	0.673130205	1315 TAFT ROAD	 	TEANECK	NJ	07666	1315 Taft Road, Teaneck, NJ 7666	1315 Taft Road, Teaneck, NJ
3	BERGEN	5160	TENAFLY BORO	80	516080	MALCOLM S MACKAY SCHOOL	55	TOTAL	397	5	1	29	0	168	2	37	167	23	0.423173804	0.005037783	0.093198992	0.420654912	0.057934509	0.631905538	111 JEFFERSON AVENUE	 	TENAFLY	NJ	07670	111 Jefferson Avenue, Tenafly, NJ 7670	111 Jefferson Avenue, Tenafly, NJ
3	BERGEN	5160	TENAFLY BORO	90	516090	Ralph S Maugham School	55	TOTAL	406	14	3	17	0	208	3	32	132	31	0.512315271	0.007389163	0.078817734	0.325123153	0.07635468	0.619731127	111 MAGNOLIA AVENUE	 	TENAFLY	NJ	07670	111 Magnolia Avenue, Tenafly, NJ 7670	111 Magnolia Avenue, Tenafly, NJ
3	BERGEN	5160	TENAFLY BORO	100	5160100	WALTER STILLMAN SCHOOL	55	TOTAL	390	7	3	45	0	205	6	39	120	20	0.525641026	0.015384615	0.1	0.307692308	0.051282051	0.616160421	75 TENAFLY ROAD	 	TENAFLY	NJ	07670	75 Tenafly Road, Tenafly, NJ 7670	75 Tenafly Road, Tenafly, NJ
3	BERGEN	5160	TENAFLY BORO	70	516070	J SPENCER SMITH SCHOOL	55	TOTAL	371	3	0	14	0	212	9	23	110	17	0.571428571	0.02425876	0.061994609	0.296495957	0.045822102	0.579028051	101 DOWNEY DRIVE	 	TENAFLY	NJ	07670	101 Downey Drive, Tenafly, NJ 7670	101 Downey Drive, Tenafly, NJ
3	BERGEN	5160	TENAFLY BORO	95	516095	TENAFLY MIDDLE SCHOOL	55	TOTAL	893	16	5	40	0	518	11	43	301	20	0.580067189	0.012318029	0.048152296	0.337066069	0.022396417	0.546936544	10 SUNSET LANE	 	TENAFLY	NJ	07670	10 Sunset Lane, Tenafly, NJ 7670	10 Sunset Lane, Tenafly, NJ
3	BERGEN	5160	TENAFLY BORO	50	516050	TENAFLY HIGH SCHOOL	55	TOTAL	1148	28	9	40	0	701	14	67	353	13	0.610627178	0.012195122	0.058362369	0.307491289	0.011324042	0.528900436	19 COLUMBUS DRIVE	 	TENAFLY	NJ	07670	19 Columbus Drive, Tenafly, NJ 7670	19 Columbus Drive, Tenafly, NJ
19	HUNTERDON	5180	TEWKSBURY TWP	55	518055	Tewksbury Elementary School	55	TOTAL	299	4	1	0	0	257	0	18	5	19	0.859531773	0	0.060200669	0.016722408	0.063545151	0.253263386	109 FAIRMOUNT ROAD EAST	 	CALIFON	NJ	07830	109 Fairmount Road East, Califon, NJ 7830	109 Fairmount Road East, Califon, NJ
19	HUNTERDON	5180	TEWKSBURY TWP	30	518030	Old Turnpike School	55	TOTAL	300	2	1	0	0	268	0	18	9	5	0.893333333	0	0.06	0.03	0.016666667	0.197177778	171 OLD TURNPIKE ROAD	 	CALIFON	NJ	07830	171 Old Turnpike Road, Califon, NJ 7830	171 Old Turnpike Road, Califon, NJ
25	MONMOUTH	5185	TINTON FALLS	50	518550	Swimming River School	55	TOTAL	514	80	24	15	0	299	66	86	26	37	0.581712062	0.128404669	0.167315175	0.050583658	0.071984436	0.609388484	220 HANCE AVENUE	 	TINTON FALLS	NJ	07724-2729	220 Hance Avenue, Tinton Falls, NJ 07724-2729	220 Hance Avenue, Tinton Falls, NJ
25	MONMOUTH	5185	TINTON FALLS	70	518570	Tinton Falls Middle School	55	TOTAL	505	76	14	3	0	308	56	73	37	31	0.60990099	0.110891089	0.144554455	0.073267327	0.061386139	0.585691599	674 TINTON AVENUE	 	TINTON FALLS	NJ	07724-3296	674 Tinton Avenue, Tinton Falls, NJ 07724-3296	674 Tinton Avenue, Tinton Falls, NJ
25	MONMOUTH	5185	TINTON FALLS	30	518530	Mahala F. Atchison School	55	TOTAL	490	74	9	15	0	313	53	73	25	26	0.63877551	0.108163265	0.148979592	0.051020408	0.053061224	0.552653061	961 SYCAMORE AVENUE	 	TINTON FALLS	NJ	07724-3199	961 Sycamore Avenue, Tinton Falls, NJ 07724-3199	961 Sycamore Avenue, Tinton Falls, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	100	5190100	South Toms River Elementary School	55	TOTAL	343	198	41	6	0	158	48	116	0	21	0.460641399	0.139941691	0.33819242	0	0.06122449	0.650103273	419 DOVER ROAD	 	SOUTH TOMS RIVER	NJ	08757	419 Dover Road, South Toms River, NJ 8757	419 Dover Road, South Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	107	5190107	Walnut Street Elementary School	55	TOTAL	777	369	42	73	0	351	70	290	37	29	0.451737452	0.09009009	0.373230373	0.047619048	0.037323037	0.644855556	60 WALNUT STREET	 	TOMS RIVER	NJ	08753	60 Walnut Street, Toms River, NJ 8753	60 Walnut Street, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	67	519067	Joseph A. Citta Elementary School	55	TOTAL	633	193	34	41	0	387	55	105	51	35	0.611374408	0.086887836	0.165876777	0.08056872	0.055292259	0.58160818	2050 LAKEWOOD ROAD	 	TOMS RIVER	NJ	08755	2050 Lakewood Road, Toms River, NJ 8755	2050 Lakewood Road, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	120	5190120	West Dover Elementary School	55	TOTAL	400	127	11	0	0	271	27	58	24	20	0.6775	0.0675	0.145	0.06	0.05	0.5093125	50 BLUE JAY DRIVE	 	TOMS RIVER	NJ	08753	50 Blue Jay Drive, Toms River, NJ 8753	50 Blue Jay Drive, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	63	519063	Toms River Intermediate School North	55	TOTAL	1282	282	63	11	0	882	80	204	91	25	0.68798752	0.062402496	0.159126365	0.070982839	0.01950078	0.492039058	150 INTERMEDIATE NORTH WAY	 	TOMS RIVER	NJ	08753	150 Intermediate North Way, Toms River, NJ 8753	150 Intermediate North Way, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	70	519070	East Dover Elementary School	55	TOTAL	677	198	38	3	0	488	29	125	15	20	0.720827179	0.042836041	0.184638109	0.022156573	0.029542097	0.443118371	725 VAUGHN AVENUE	 	TOMS RIVER	NJ	08753	725 Vaughn Avenue, Toms River, NJ 8753	725 Vaughn Avenue, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	90	519090	Pine Beach Elementary School	55	TOTAL	430	153	18	21	0	309	9	88	7	17	0.718604651	0.020930233	0.204651163	0.01627907	0.039534884	0.439459167	101 PENNSYLVANIA AVENUE	 	PINE BEACH	NJ	08741	101 Pennsylvania Avenue, Pine Beach, NJ 8741	101 Pennsylvania Avenue, Pine Beach, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	80	519080	North Dover Elementary School	55	TOTAL	591	107	12	7	0	436	19	66	53	17	0.737732657	0.0321489	0.111675127	0.089678511	0.028764805	0.433375992	1759 NEW HAMPSHIRE AVENUE	 	TOMS RIVER	NJ	08753	1759 New Hampshire Avenue, Toms River, NJ 8753	1759 New Hampshire Avenue, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	61	519061	Toms River Intermediate School South	55	TOTAL	1103	344	70	5	0	820	71	160	20	32	0.743427017	0.0643699	0.14505893	0.018132366	0.029011786	0.420960226	1675 PINEWALD ROAD	 	BEACHWOOD	NJ	08722	1675 Pinewald Road, Beachwood, NJ 8722	1675 Pinewald Road, Beachwood, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	40	519040	Toms River High School North	55	TOTAL	2180	423.5	100.5	15.5	0	1634	112.5	233.5	161.5	38.5	0.749541284	0.051605505	0.107110092	0.074082569	0.01766055	0.418252041	1245 OLD FREEHOLD ROAD	 	TOMS RIVER	NJ	08753-1304	1245 Old Freehold Road, Toms River, NJ 08753-1304	1245 Old Freehold Road, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	50	519050	Toms River High School South	55	TOTAL	1336	313.5	68	6	0	1001	110	157.5	39.5	28	0.749251497	0.082335329	0.117889222	0.029565868	0.020958084	0.416631837	55 HYERS STREET	 	TOMS RIVER	NJ	08753	55 Hyers Street, Toms River, NJ 8753	55 Hyers Street, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	65	519065	Cedar Grove Elementary School	55	TOTAL	882	198	28	31	0	708	16	107	22	29	0.802721088	0.01814059	0.121315193	0.024943311	0.032879819	0.338889146	179 CEDAR GROVE ROAD	 	TOMS RIVER	NJ	08753-4399	179 Cedar Grove Road, Toms River, NJ 08753-4399	179 Cedar Grove Road, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	95	519095	Silver Bay Elementary School	55	TOTAL	635	141	26	1	0	516	20	65	16	18	0.812598425	0.031496063	0.102362205	0.02519685	0.028346457	0.326775374	100 SILVER BAY ROAD	 	TOMS RIVER	NJ	08753	100 Silver Bay Road, Toms River, NJ 8753	100 Silver Bay Road, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	110	5190110	Washington Street Elementary School	55	TOTAL	400	109	20	2	0	332	8	40	4	16	0.83	0.02	0.1	0.01	0.04	0.299	500 WEST EARL COURT	 	TOMS RIVER	NJ	08753	500 West Earl Court, Toms River, NJ 8753	500 West Earl Court, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	60	519060	Toms River Intermediate School East	55	TOTAL	1372	271	71	4	0	1146	31	141	27	27	0.835276968	0.022594752	0.102769679	0.0196793	0.0196793	0.290465707	1519 HOOPER AVENUE	 	TOMS RIVER	NJ	08753	1519 Hooper Avenue, Toms River, NJ 8753	1519 Hooper Avenue, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	64	519064	Beachwood Elementary School	55	TOTAL	551	127	16	0	0	468	7	53	8	15	0.849364791	0.012704174	0.096188748	0.014519056	0.02722323	0.268213873	901 BERKELEY AVENUE	 	BEACHWOOD	NJ	08722	901 Berkeley Avenue, Beachwood, NJ 8722	901 Berkeley Avenue, Beachwood, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	30	519030	Toms River High School East	55	TOTAL	1392.5	229.5	67	6	0	1188.5	35	113	44.5	11.5	0.853500898	0.02513465	0.081149013	0.031956912	0.008258528	0.263229857	1225 RAIDER WAY	 	TOMS RIVER	NJ	08753	1225 Raider Way, Toms River, NJ 8753	1225 Raider Way, Toms River, NJ
29	OCEAN	5190	TOMS RIVER REGIONAL	75	519075	Hooper Avenue Elementary School	55	TOTAL	747	88	19	0	0	661	6	51	9	20	0.884872825	0.008032129	0.068273092	0.012048193	0.026773762	0.211412361	1517  HOOPER AVENUE	 	TOMS RIVER	NJ	08753	1517  Hooper Avenue, Toms River, NJ 8753	1517  Hooper Avenue, Toms River, NJ
31	PASSAIC	5200	TOTOWA BORO	60	520060	Washington Park School	55	TOTAL	685	133	46	4	0	439	16	160	66	4	0.640875912	0.023357664	0.233576642	0.096350365	0.005839416	0.524856945	10 CREWS STREET	 	TOTOWA	NJ	07512-2022	10 Crews Street, Totowa, NJ 07512-2022	10 Crews Street, Totowa, NJ
31	PASSAIC	5200	TOTOWA BORO	50	520050	Memorial School	55	TOTAL	396	44	22	2	0	258	8	90	38	2	0.651515152	0.02020202	0.227272727	0.095959596	0.005050505	0.514233242	294 TOTOWA ROAD	 	TOTOWA	NJ	07512-2661	294 Totowa Road, Totowa, NJ 07512-2661	294 Totowa Road, Totowa, NJ
21	MERCER	5210	TRENTON CITY	170	5210170	Columbus Elementary School	55	TOTAL	381	334	14	38	0	17	173	183	2	6	0.044619423	0.454068241	0.480314961	0.005249344	0.015748031	0.560853122	1200 BRUNSWICK AVENUE	 	TRENTON	NJ	08638	1200 Brunswick Avenue, Trenton, NJ 8638	1200 Brunswick Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	270	5210270	Parker Elementary	55	TOTAL	502	433	23	103	0	14	236	244	4	4	0.027888446	0.470119522	0.486055777	0.007968127	0.007968127	0.541832669	820 S Warren St	 	TRENTON	NJ	08611	820 S Warren St, Trenton, NJ 8611	820 S Warren St, Trenton, NJ
21	MERCER	5210	TRENTON CITY	80	521080	Paul S. Robeson Elementary School	55	TOTAL	544	449	43	133	0	6	231	295	8	4	0.011029412	0.424632353	0.542279412	0.014705882	0.007352941	0.525228428	350 Cuyler Avenue	 	TRENTON	NJ	08629	350 Cuyler Avenue, Trenton, NJ 8629	350 Cuyler Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	301	5210301	Hedgepeth Williams Middle School	55	TOTAL	472	393	40	29	0	2	243	219	6	2	0.004237288	0.514830508	0.463983051	0.012711864	0.004237288	0.519471775	301 GLADSTONE AVE	 	TRENTON	NJ	08629	301 Gladstone Ave, Trenton, NJ 8629	301 Gladstone Ave, Trenton, NJ
21	MERCER	5210	TRENTON CITY	50	521050	Trenton Central High School - Main Campus	55	TOTAL	1581	1248	114	8	0	24	849	698	6	4	0.015180266	0.537001898	0.441492726	0.003795066	0.002530044	0.516461891	171 DIVISION STREET	 	TRENTON	NJ	08611	171 Division Street, Trenton, NJ 8611	171 Division Street, Trenton, NJ
21	MERCER	5210	TRENTON CITY	401	5210401	Martin Luther King Jr. Elementary School	55	TOTAL	681	606	7	224	0	5	375	291	5	5	0.007342144	0.550660793	0.427312775	0.007342144	0.007342144	0.514014762	401-411 Brunswick Avenue	 	Trenton	NJ	08638	401-411 Brunswick Avenue, Trenton, NJ 8638	401-411 Brunswick Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	260	5210260	Mott Elementary School	55	TOTAL	398	334	23	71	0	8	149	234	2	5	0.020100503	0.374371859	0.587939698	0.005025126	0.012562814	0.513585516	45 STOKELY AVENUE	 	TRENTON	NJ	08611	45 Stokely Avenue, Trenton, NJ 8611	45 Stokely Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	51	521051	Trenton Central High School - West Campus	55	TOTAL	670	517.5	44.5	218.5	0	8	365.5	292.5	3	1	0.011940299	0.545522388	0.436567164	0.004477612	0.001492537	0.511649588	1001 West State St	 	Trenton	NJ	08618	1001 West State St, Trenton, NJ 8618	1001 West State St, Trenton, NJ
21	MERCER	5210	TRENTON CITY	30	521030	Daylight/Twilight High School	55	TOTAL	344	231	8	92	0	1	175	167	0	1	0.002906977	0.50872093	0.485465116	0	0.002906977	0.505509735	501 Edgewood Avenue	 	TRENTON	NJ	08618	501 Edgewood Avenue, Trenton, NJ 8618	501 Edgewood Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	300	5210300	Washington Elementary School	55	TOTAL	313	271	19	31	0	9	95	204	2	3	0.028753994	0.303514377	0.651757188	0.006389776	0.009584665	0.482132103	331 EMORY AVENUE	 	TRENTON	NJ	08611	331 Emory Avenue, Trenton, NJ 8611	331 Emory Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	200	5210200	Grant Elementary School	55	TOTAL	486	430	22	180	0	2	175	307	1	1	0.004115226	0.360082305	0.631687243	0.002057613	0.002057613	0.471286559	159 N  CLINTON AVENUE	 	TRENTON	NJ	08609	159 N  Clinton Avenue, Trenton, NJ 8609	159 N  Clinton Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	310	5210310	Wilson Elementary School	55	TOTAL	415	378	18	180	1	7	134	272	1	1	0.01686747	0.322891566	0.655421687	0.002409639	0.002409639	0.465867325	175 GIRARD AVENUE	 	TRENTON	NJ	08638-3431	175 Girard Avenue, Trenton, NJ 08638-3431	175 Girard Avenue, Trenton, NJ
21	MERCER	5210	TRENTON CITY	190	5210190	Franklin Elementary School	55	TOTAL	377	313	31	62	0	10	115	252	0	0	0.026525199	0.305039788	0.668435013	0	0	0.459441775	200 WILLIAM STREET	 	TRENTON	NJ	08610	200 William Street, Trenton, NJ 8610	200 William Street, Trenton, NJ
21	MERCER	5210	TRENTON CITY	302	5210302	Stokes Early Childhood Center	55	TOTAL	185	150	8	0	0	1	129	50	0	5	0.005405405	0.697297297	0.27027027	0	0.027027027	0.439970782	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
21	MERCER	5210	TRENTON CITY	100	5210100	Dunn Middle School	55	TOTAL	971	834	49	189	1	19	266	681	4	1	0.019567456	0.273944387	0.701338826	0.004119464	0.001029866	0.432677408	401 DAYTON STREET	 	TRENTON	NJ	08610	401 Dayton Street, Trenton, NJ 8610	401 Dayton Street, Trenton, NJ
21	MERCER	5210	TRENTON CITY	240	5210240	LUIS MUNOZ-RIVERA MS	55	TOTAL	443	409	12	4	0	7	337	95	1	3	0.015801354	0.760722348	0.214446953	0.002257336	0.006772009	0.375013376	400 N  MONTGOMERY STREET	 	TRENTON	NJ	08618	400 N  Montgomery Street, Trenton, NJ 8618	400 N  Montgomery Street, Trenton, NJ
21	MERCER	5210	TRENTON CITY	280	5210280	Robbins Elementary School	55	TOTAL	490	448	18	230	0	6	99	378	4	3	0.012244898	0.202040816	0.771428571	0.008163265	0.006122449	0.363823407	283 TYLER STREET	 	TRENTON	NJ	08609	283 Tyler Street, Trenton, NJ 8609	283 Tyler Street, Trenton, NJ
